	4252.130	0.0359	0.0360
	4252.139	0.0359	0.0360
	4252.147	0.0359	0.0360
	4252.156	0.0359	0.0360
	4252.164	0.0359	0.0360
	4252.173	0.0358	0.0360
	4252.181	0.0358	0.0360
	4252.190	0.0357	0.0360
	4252.198	0.0356	0.0360
	4252.207	0.0354	0.0360
	4252.215	0.0351	0.0360
	4252.224	0.0346	0.0360
	4252.232	0.0340	0.0360
	4252.241	0.0332	0.0360
	4252.249	0.0324	0.0360
	4252.258	0.0315	0.0360
	4252.266	0.0308	0.0360
	4252.275	0.0303	0.0360
	4252.284	0.0301	0.0360
	4252.292	0.0302	0.0360
	4252.301	0.0307	0.0360
	4252.309	0.0314	0.0360
	4252.318	0.0323	0.0360
	4252.326	0.0332	0.0360
	4252.335	0.0339	0.0360
	4252.343	0.0346	0.0360
	4252.352	0.0351	0.0360
	4252.360	0.0354	0.0360
	4252.369	0.0356	0.0360
	4252.377	0.0357	0.0360
	4252.386	0.0358	0.0360
	4252.394	0.0358	0.0360
	4252.403	0.0358	0.0360
	4252.411	0.0359	0.0360
	4252.420	0.0359	0.0360
	4252.428	0.0359	0.0360
	4252.437	0.0359	0.0360
	4252.445	0.0359	0.0360
	4252.454	0.0359	0.0360
	4252.462	0.0359	0.0360
	4252.471	0.0359	0.0360
	4252.479	0.0359	0.0360
	4252.488	0.0359	0.0360
	4252.496	0.0359	0.0360
	4252.505	0.0359	0.0360
	4252.513	0.0359	0.0360
	4252.522	0.0359	0.0360
	4252.530	0.0360	0.0360
	4252.539	0.0360	0.0360
	4252.547	0.0360	0.0360
	4252.556	0.0360	0.0360
	4252.564	0.0360	0.0360
	4252.573	0.0360	0.0360
	4252.581	0.0360	0.0360
	4252.590	0.0360	0.0360
	4252.598	0.0360	0.0360
	4252.607	0.0360	0.0360
	4252.615	0.0360	0.0360
	4252.624	0.0360	0.0360
	4252.632	0.0360	0.0360
	4252.641	0.0360	0.0360
	4252.649	0.0360	0.0360
	4252.658	0.0360	0.0360
	4252.666	0.0360	0.0360
	4252.675	0.0360	0.0360
	4252.683	0.0360	0.0360
	4252.692	0.0360	0.0360
	4252.700	0.0360	0.0360
	4252.709	0.0360	0.0360
	4252.717	0.0360	0.0360
	4252.726	0.0360	0.0360
	4252.734	0.0360	0.0360
	4252.743	0.0360	0.0360
	4252.751	0.0360	0.0360
	4252.760	0.0360	0.0360
	4252.768	0.0360	0.0360
	4252.777	0.0360	0.0360
	4252.785	0.0360	0.0360
	4252.794	0.0360	0.0360
	4252.802	0.0360	0.0360
	4252.811	0.0360	0.0360
	4252.819	0.0360	0.0360
	4252.828	0.0360	0.0360
	4252.836	0.0360	0.0360
	4252.845	0.0360	0.0360
	4252.853	0.0360	0.0360
	4252.862	0.0360	0.0360
	4252.870	0.0360	0.0360
	4252.879	0.0360	0.0360
	4252.887	0.0360	0.0360
	4252.896	0.0360	0.0360
	4252.904	0.0360	0.0360
	4252.913	0.0359	0.0360
	4252.921	0.0359	0.0360
	4252.930	0.0359	0.0360
	4252.938	0.0359	0.0360
	4252.947	0.0359	0.0360
	4252.955	0.0359	0.0360
	4252.964	0.0359	0.0360
	4252.972	0.0359	0.0360
	4252.981	0.0359	0.0360
	4252.989	0.0359	0.0360
	4252.998	0.0358	0.0360
	4253.006	0.0358	0.0360
	4253.015	0.0357	0.0360
	4253.023	0.0355	0.0360
	4253.032	0.0353	0.0360
	4253.040	0.0350	0.0360
	4253.049	0.0346	0.0360
	4253.057	0.0342	0.0360
	4253.066	0.0338	0.0360
	4253.075	0.0335	0.0360
	4253.083	0.0332	0.0360
	4253.092	0.0332	0.0360
	4253.100	0.0332	0.0360
	4253.109	0.0335	0.0360
	4253.117	0.0338	0.0360
	4253.126	0.0342	0.0360
	4253.134	0.0346	0.0360
	4253.143	0.0350	0.0360
	4253.151	0.0353	0.0360
	4253.160	0.0355	0.0360
	4253.168	0.0357	0.0360
	4253.177	0.0358	0.0360
	4253.185	0.0359	0.0360
	4253.194	0.0359	0.0360
	4253.202	0.0359	0.0360
	4253.211	0.0359	0.0360
	4253.219	0.0359	0.0360
	4253.228	0.0359	0.0360
	4253.236	0.0359	0.0360
	4253.245	0.0359	0.0360
	4253.253	0.0359	0.0360
	4253.262	0.0359	0.0360
	4253.270	0.0359	0.0360
	4253.279	0.0359	0.0360
	4253.287	0.0359	0.0360
	4253.296	0.0359	0.0360
	4253.304	0.0359	0.0360
	4253.313	0.0359	0.0360
	4253.321	0.0359	0.0360
	4253.330	0.0359	0.0360
	4253.338	0.0359	0.0360
	4253.347	0.0359	0.0360
	4253.355	0.0359	0.0360
	4253.364	0.0359	0.0360
	4253.372	0.0359	0.0360
	4253.381	0.0359	0.0360
	4253.389	0.0359	0.0360
	4253.398	0.0360	0.0360
	4253.406	0.0360	0.0360
	4253.415	0.0360	0.0360
	4253.423	0.0360	0.0360
	4253.432	0.0360	0.0360
	4253.440	0.0360	0.0360
	4253.449	0.0360	0.0360
	4253.457	0.0360	0.0360
	4253.466	0.0360	0.0360
	4253.474	0.0360	0.0360
	4253.483	0.0360	0.0360
	4253.491	0.0360	0.0360
	4253.500	0.0360	0.0360
	4253.508	0.0360	0.0360
	4253.517	0.0360	0.0360
	4253.525	0.0360	0.0360
	4253.534	0.0360	0.0360
	4253.542	0.0360	0.0360
	4253.551	0.0360	0.0360
	4253.559	0.0360	0.0360
	4253.568	0.0360	0.0360
	4253.576	0.0360	0.0360
	4253.585	0.0360	0.0360
	4253.593	0.0360	0.0360
	4253.602	0.0360	0.0360
	4253.610	0.0360	0.0360
	4253.619	0.0360	0.0360
	4253.627	0.0360	0.0360
	4253.636	0.0360	0.0360
	4253.644	0.0360	0.0360
	4253.653	0.0360	0.0360
	4253.661	0.0360	0.0360
	4253.670	0.0360	0.0360
	4253.678	0.0360	0.0360
	4253.687	0.0360	0.0360
	4253.695	0.0360	0.0360
	4253.704	0.0360	0.0360
	4253.713	0.0360	0.0360
	4253.721	0.0360	0.0360
	4253.730	0.0360	0.0360
	4253.738	0.0360	0.0360
	4253.747	0.0360	0.0360
	4253.755	0.0360	0.0360
	4253.764	0.0360	0.0360
	4253.772	0.0360	0.0360
	4253.781	0.0360	0.0360
	4253.789	0.0360	0.0360
	4253.798	0.0360	0.0360
	4253.806	0.0360	0.0360
	4253.815	0.0360	0.0360
	4253.823	0.0359	0.0360
	4253.832	0.0359	0.0360
	4253.840	0.0359	0.0360
	4253.849	0.0359	0.0360
	4253.857	0.0359	0.0360
	4253.866	0.0359	0.0360
	4253.874	0.0359	0.0360
	4253.883	0.0359	0.0360
	4253.891	0.0359	0.0360
	4253.900	0.0359	0.0360
	4253.908	0.0358	0.0360
	4253.917	0.0358	0.0360
	4253.925	0.0358	0.0360
	4253.934	0.0358	0.0360
	4253.942	0.0358	0.0360
	4253.951	0.0358	0.0360
	4253.959	0.0358	0.0360
	4253.968	0.0358	0.0360
	4253.976	0.0358	0.0360
	4253.985	0.0358	0.0360
	4253.993	0.0359	0.0360
	4254.002	0.0359	0.0360
	4254.010	0.0359	0.0360
	4254.019	0.0359	0.0360
	4254.027	0.0359	0.0360
	4254.036	0.0359	0.0360
	4254.044	0.0359	0.0360
	4254.053	0.0359	0.0360
	4254.061	0.0359	0.0360
	4254.070	0.0359	0.0360
	4254.078	0.0358	0.0360
	4254.087	0.0358	0.0360
	4254.095	0.0358	0.0360
	4254.104	0.0358	0.0360
	4254.112	0.0358	0.0360
	4254.121	0.0358	0.0360
	4254.129	0.0358	0.0360
	4254.138	0.0357	0.0360
	4254.146	0.0357	0.0360
	4254.155	0.0357	0.0360
	4254.163	0.0356	0.0360
	4254.172	0.0356	0.0360
	4254.180	0.0355	0.0360
	4254.189	0.0355	0.0360
	4254.197	0.0354	0.0360
	4254.206	0.0353	0.0360
	4254.214	0.0352	0.0360
	4254.223	0.0352	0.0360
	4254.231	0.0351	0.0360
	4254.240	0.0351	0.0360
	4254.249	0.0350	0.0360
	4254.257	0.0350	0.0360
	4254.266	0.0350	0.0360
	4254.274	0.0351	0.0360
	4254.283	0.0351	0.0360
	4254.291	0.0352	0.0360
	4254.300	0.0353	0.0360
	4254.308	0.0354	0.0360
	4254.317	0.0354	0.0360
	4254.325	0.0355	0.0360
	4254.334	0.0355	0.0360
	4254.342	0.0356	0.0360
	4254.351	0.0356	0.0360
	4254.359	0.0357	0.0360
	4254.368	0.0357	0.0360
	4254.376	0.0357	0.0360
	4254.385	0.0358	0.0360
	4254.393	0.0358	0.0360
	4254.402	0.0358	0.0360
	4254.410	0.0358	0.0360
	4254.419	0.0358	0.0360
	4254.427	0.0358	0.0360
	4254.436	0.0358	0.0360
	4254.444	0.0358	0.0360
	4254.453	0.0358	0.0360
	4254.461	0.0358	0.0360
	4254.470	0.0358	0.0360
	4254.478	0.0358	0.0360
	4254.487	0.0358	0.0360
	4254.495	0.0358	0.0360
	4254.504	0.0358	0.0360
	4254.512	0.0357	0.0360
	4254.521	0.0357	0.0360
	4254.529	0.0357	0.0360
	4254.538	0.0356	0.0360
	4254.546	0.0355	0.0360
	4254.555	0.0355	0.0360
	4254.563	0.0354	0.0360
	4254.572	0.0354	0.0360
	4254.580	0.0354	0.0360
	4254.589	0.0354	0.0360
	4254.597	0.0354	0.0360
	4254.606	0.0355	0.0360
	4254.614	0.0356	0.0360
	4254.623	0.0357	0.0360
	4254.631	0.0358	0.0360
	4254.640	0.0358	0.0360
	4254.648	0.0359	0.0360
	4254.657	0.0359	0.0360
	4254.665	0.0359	0.0360
	4254.674	0.0359	0.0360
	4254.682	0.0359	0.0360
	4254.691	0.0359	0.0360
	4254.699	0.0359	0.0360
	4254.708	0.0358	0.0360
	4254.717	0.0358	0.0360
	4254.725	0.0358	0.0360
	4254.734	0.0358	0.0360
	4254.742	0.0358	0.0360
	4254.751	0.0358	0.0360
	4254.759	0.0358	0.0360
	4254.768	0.0358	0.0360
	4254.776	0.0359	0.0360
	4254.785	0.0359	0.0360
	4254.793	0.0359	0.0360
	4254.802	0.0359	0.0360
	4254.810	0.0359	0.0360
	4254.819	0.0359	0.0360
	4254.827	0.0359	0.0360
	4254.836	0.0360	0.0360
	4254.844	0.0360	0.0360
	4254.853	0.0360	0.0360
	4254.861	0.0360	0.0360
	4254.870	0.0359	0.0360
	4254.878	0.0359	0.0360
	4254.887	0.0359	0.0360
	4254.895	0.0359	0.0360
	4254.904	0.0359	0.0360
	4254.912	0.0359	0.0360
	4254.921	0.0359	0.0360
	4254.929	0.0359	0.0360
	4254.938	0.0359	0.0360
	4254.946	0.0359	0.0360
	4254.955	0.0359	0.0360
	4254.963	0.0359	0.0360
	4254.972	0.0359	0.0360
	4254.980	0.0359	0.0360
	4254.989	0.0360	0.0360
	4254.997	0.0360	0.0360
	4255.006	0.0360	0.0360
	4255.014	0.0360	0.0360
	4255.023	0.0360	0.0360
	4255.031	0.0360	0.0360
	4255.040	0.0360	0.0360
	4255.048	0.0360	0.0360
	4255.057	0.0360	0.0360
	4255.065	0.0360	0.0360
	4255.074	0.0360	0.0360
	4255.082	0.0360	0.0360
	4255.091	0.0359	0.0360
	4255.099	0.0359	0.0360
	4255.108	0.0359	0.0360
	4255.116	0.0358	0.0360
	4255.125	0.0358	0.0360
	4255.133	0.0357	0.0360
	4255.142	0.0357	0.0360
	4255.151	0.0357	0.0360
	4255.159	0.0357	0.0360
	4255.168	0.0357	0.0360
	4255.176	0.0357	0.0360
	4255.185	0.0358	0.0360
	4255.193	0.0358	0.0360
	4255.202	0.0359	0.0360
	4255.210	0.0359	0.0360
	4255.219	0.0359	0.0360
	4255.227	0.0360	0.0360
	4255.236	0.0360	0.0360
	4255.244	0.0360	0.0360
	4255.253	0.0360	0.0360
	4255.261	0.0360	0.0360
	4255.270	0.0360	0.0360
	4255.278	0.0360	0.0360
	4255.287	0.0360	0.0360
	4255.295	0.0360	0.0360
	4255.304	0.0360	0.0360
	4255.312	0.0360	0.0360
	4255.321	0.0360	0.0360
	4255.329	0.0359	0.0360
	4255.338	0.0359	0.0360
	4255.346	0.0359	0.0360
	4255.355	0.0359	0.0360
	4255.363	0.0359	0.0360
	4255.372	0.0359	0.0360
	4255.380	0.0359	0.0360
	4255.389	0.0359	0.0360
	4255.397	0.0359	0.0360
	4255.406	0.0359	0.0360
	4255.414	0.0359	0.0360
	4255.423	0.0360	0.0360
	4255.431	0.0360	0.0360
	4255.440	0.0360	0.0360
	4255.448	0.0360	0.0360
	4255.457	0.0360	0.0360
	4255.465	0.0360	0.0360
	4255.474	0.0360	0.0360
	4255.482	0.0360	0.0360
	4255.491	0.0360	0.0360
	4255.499	0.0360	0.0360
	4255.508	0.0360	0.0360
	4255.516	0.0360	0.0360
	4255.525	0.0360	0.0360
	4255.533	0.0360	0.0360
	4255.542	0.0360	0.0360
	4255.551	0.0360	0.0360
	4255.559	0.0360	0.0360
	4255.568	0.0360	0.0360
	4255.576	0.0360	0.0360
	4255.585	0.0360	0.0360
	4255.593	0.0360	0.0360
	4255.602	0.0360	0.0360
	4255.610	0.0360	0.0360
	4255.619	0.0360	0.0360
	4255.627	0.0360	0.0360
	4255.636	0.0360	0.0360
	4255.644	0.0360	0.0360
	4255.653	0.0360	0.0360
	4255.661	0.0360	0.0360
	4255.670	0.0360	0.0360
	4255.678	0.0360	0.0360
	4255.687	0.0359	0.0360
	4255.695	0.0359	0.0360
	4255.704	0.0359	0.0360
	4255.712	0.0359	0.0360
	4255.721	0.0359	0.0360
	4255.729	0.0359	0.0360
	4255.738	0.0359	0.0360
	4255.746	0.0358	0.0360
	4255.755	0.0358	0.0360
	4255.763	0.0356	0.0360
	4255.772	0.0355	0.0360
	4255.780	0.0352	0.0360
	4255.789	0.0349	0.0360
	4255.797	0.0345	0.0360
	4255.806	0.0341	0.0360
	4255.814	0.0337	0.0360
	4255.823	0.0333	0.0360
	4255.831	0.0331	0.0360
	4255.840	0.0330	0.0360
	4255.848	0.0331	0.0360
	4255.857	0.0334	0.0360
	4255.865	0.0337	0.0360
	4255.874	0.0342	0.0360
	4255.882	0.0346	0.0360
	4255.891	0.0350	0.0360
	4255.899	0.0353	0.0360
	4255.908	0.0355	0.0360
	4255.917	0.0357	0.0360
	4255.925	0.0358	0.0360
	4255.934	0.0359	0.0360
	4255.942	0.0359	0.0360
	4255.951	0.0360	0.0360
	4255.959	0.0360	0.0360
	4255.968	0.0360	0.0360
	4255.976	0.0360	0.0360
	4255.985	0.0360	0.0360
	4255.993	0.0360	0.0360
	4256.002	0.0360	0.0360
	4256.010	0.0360	0.0360
	4256.019	0.0360	0.0360
	4256.027	0.0360	0.0360
	4256.036	0.0360	0.0360
	4256.044	0.0360	0.0360
	4256.053	0.0360	0.0360
	4256.061	0.0360	0.0360
	4256.070	0.0360	0.0360
	4256.078	0.0360	0.0360
	4256.087	0.0360	0.0360
	4256.095	0.0360	0.0360
	4256.104	0.0360	0.0360
	4256.112	0.0360	0.0360
	4256.121	0.0360	0.0360
	4256.129	0.0360	0.0360
	4256.138	0.0360	0.0360
	4256.146	0.0360	0.0360
	4256.155	0.0360	0.0360
	4256.163	0.0360	0.0360
	4256.172	0.0359	0.0360
	4256.180	0.0359	0.0360
	4256.189	0.0359	0.0360
	4256.197	0.0359	0.0360
	4256.206	0.0359	0.0360
	4256.214	0.0359	0.0360
	4256.223	0.0359	0.0360
	4256.231	0.0359	0.0360
	4256.240	0.0359	0.0360
	4256.248	0.0359	0.0360
	4256.257	0.0359	0.0360
	4256.266	0.0359	0.0360
	4256.274	0.0360	0.0360
	4256.283	0.0360	0.0360
	4256.291	0.0360	0.0360
	4256.300	0.0360	0.0360
	4256.308	0.0360	0.0360
	4256.317	0.0360	0.0360
	4256.325	0.0360	0.0360
	4256.334	0.0360	0.0360
	4256.342	0.0360	0.0360
	4256.351	0.0360	0.0360
	4256.359	0.0360	0.0360
	4256.368	0.0360	0.0360
	4256.376	0.0360	0.0360
	4256.385	0.0360	0.0360
	4256.393	0.0360	0.0360
	4256.402	0.0360	0.0360
	4256.410	0.0360	0.0360
	4256.419	0.0360	0.0360
	4256.427	0.0360	0.0360
	4256.436	0.0360	0.0360
	4256.444	0.0360	0.0360
	4256.453	0.0360	0.0360
	4256.461	0.0360	0.0360
	4256.470	0.0360	0.0360
	4256.478	0.0360	0.0360
	4256.487	0.0360	0.0360
	4256.495	0.0360	0.0360
	4256.504	0.0360	0.0360
	4256.512	0.0360	0.0360
	4256.521	0.0360	0.0360
	4256.529	0.0360	0.0360
	4256.538	0.0360	0.0360
	4256.546	0.0360	0.0360
	4256.555	0.0360	0.0360
	4256.563	0.0360	0.0360
	4256.572	0.0360	0.0360
	4256.580	0.0360	0.0360
	4256.589	0.0360	0.0360
	4256.598	0.0360	0.0360
	4256.606	0.0360	0.0360
	4256.615	0.0360	0.0360
	4256.623	0.0360	0.0360
	4256.632	0.0360	0.0360
	4256.640	0.0360	0.0360
	4256.649	0.0360	0.0360
	4256.657	0.0360	0.0360
	4256.666	0.0360	0.0360
	4256.674	0.0360	0.0360
	4256.683	0.0360	0.0360
	4256.691	0.0360	0.0360
	4256.700	0.0360	0.0360
	4256.708	0.0360	0.0360
	4256.717	0.0360	0.0360
	4256.725	0.0360	0.0360
	4256.734	0.0360	0.0360
	4256.742	0.0360	0.0360
	4256.751	0.0360	0.0360
	4256.759	0.0360	0.0360
	4256.768	0.0360	0.0360
	4256.776	0.0360	0.0360
	4256.785	0.0360	0.0360
	4256.793	0.0360	0.0360
	4256.802	0.0360	0.0360
	4256.810	0.0360	0.0360
	4256.819	0.0360	0.0360
	4256.827	0.0360	0.0360
	4256.836	0.0360	0.0360
	4256.844	0.0360	0.0360
	4256.853	0.0360	0.0360
	4256.861	0.0360	0.0360
	4256.870	0.0360	0.0360
	4256.878	0.0360	0.0360
	4256.887	0.0359	0.0360
	4256.895	0.0359	0.0360
	4256.904	0.0359	0.0360
	4256.913	0.0359	0.0360
	4256.921	0.0359	0.0360
	4256.930	0.0359	0.0360
	4256.938	0.0359	0.0360
	4256.947	0.0359	0.0360
	4256.955	0.0359	0.0360
	4256.964	0.0359	0.0360
	4256.972	0.0359	0.0360
	4256.981	0.0360	0.0360
	4256.989	0.0360	0.0360
	4256.998	0.0360	0.0360
	4257.006	0.0360	0.0360
	4257.015	0.0360	0.0360
	4257.023	0.0360	0.0360
	4257.032	0.0360	0.0360
	4257.040	0.0360	0.0360
	4257.049	0.0360	0.0360
	4257.057	0.0360	0.0360
	4257.066	0.0361	0.0361
	4257.074	0.0361	0.0361
	4257.083	0.0361	0.0361
	4257.091	0.0361	0.0361
	4257.100	0.0361	0.0361
	4257.108	0.0361	0.0361
	4257.117	0.0361	0.0361
	4257.125	0.0360	0.0361
	4257.134	0.0360	0.0361
	4257.142	0.0360	0.0361
	4257.151	0.0360	0.0361
	4257.159	0.0360	0.0361
	4257.168	0.0360	0.0361
	4257.176	0.0360	0.0361
	4257.185	0.0360	0.0361
	4257.193	0.0360	0.0361
	4257.202	0.0360	0.0361
	4257.211	0.0360	0.0361
	4257.219	0.0360	0.0361
	4257.228	0.0360	0.0361
	4257.236	0.0360	0.0361
	4257.245	0.0360	0.0361
	4257.253	0.0360	0.0361
	4257.262	0.0360	0.0361
	4257.270	0.0360	0.0361
	4257.279	0.0360	0.0361
	4257.287	0.0360	0.0361
	4257.296	0.0360	0.0361
	4257.304	0.0360	0.0361
	4257.313	0.0360	0.0361
	4257.321	0.0360	0.0361
	4257.330	0.0360	0.0361
	4257.338	0.0359	0.0361
	4257.347	0.0359	0.0361
	4257.355	0.0358	0.0361
	4257.364	0.0357	0.0361
	4257.372	0.0357	0.0361
	4257.381	0.0356	0.0361
	4257.389	0.0355	0.0361
	4257.398	0.0354	0.0361
	4257.406	0.0354	0.0361
	4257.415	0.0354	0.0361
	4257.423	0.0354	0.0361
	4257.432	0.0355	0.0361
	4257.440	0.0356	0.0361
